broad_class,fold,sentence_id,label,country,mentions,mention_statuses,status,prob_entail,soccat_hit,dict_hit,llm_hit
profession,3,7517,politicians and high-ranking officials,Germany,Kommunistische Partei,partial,partial,0.9976285,1,1,1
profession,3,7531,security forces,Germany,Polizisten,seen,seen,0.9884829,1,1,1
profession,3,7532,politicians and high-ranking officials,Germany,den Gegnern | Befürwortern Europas | den radikalen Neokonservativen | den sozial denkenden Konservativen,partial | partial | partial | partial,partial,0.99726534,1,0,1
profession,3,7546,politicians and high-ranking officials,Germany,die FDP,seen,seen,0.99733067,1,1,1
profession,3,7550,security forces,Germany,deutsche Grenzbeamte,partial,partial,0.98991114,1,0,1
profession,3,7553,politicians and high-ranking officials,Germany,der SPD,seen,seen,0.99733955,1,1,1
profession,3,7554,authors and artists,Germany,viele bedeutende Theatermacher,partial,partial,0.9917945,1,0,1
profession,3,7583,legal professionals,Germany,die Sittenwächter von Karlsruhe,partial,partial,0.0004758409,0,0,1
profession,3,7596,teachers and educators,Germany,dem Pädagoge,seen,seen,0.980856,1,0,1
profession,3,7607,health and care professionals,Germany,Pflegekräfte,partial,partial,0.30264133,0,0,1
profession,3,7607,politicians and high-ranking officials,Germany,FDP,seen,seen,0.9972078,1,1,0
profession,3,7611,athletes,Germany,viele Trainer,seen,seen,0.99655354,1,1,0
profession,3,7615,journalists,Germany,Journalisten,seen,seen,0.9962488,1,1,1
profession,3,7620,journalists,Germany,westlichen Reporter,partial,partial,0.046854496,0,0,1
profession,3,7621,politicians and high-ranking officials,Germany,die Opposition,seen,seen,0.9975975,1,1,1
profession,3,7631,politicians and high-ranking officials,Germany,SPD,seen,seen,0.9975473,1,1,0
profession,3,7648,athletes,Germany,die Borussen,unseen,unseen,0.00025573344,0,0,1
profession,3,7669,politicians and high-ranking officials,Germany,Abgeordneten,seen,seen,0.98871535,1,0,0
profession,3,7669,other professions,Germany,die Bonner,unseen,unseen,6.390777e-05,0,0,0
profession,3,7688,politicians and high-ranking officials,Germany,Bildungspolitiker,partial,partial,0.96873796,1,0,1
profession,3,7702,other professions,Germany,der Museumsleute,unseen,unseen,0.10892872,0,0,1
profession,3,7746,politicians and high-ranking officials,Germany,die Grünen | Mitgliedern der sogenannten Sechserrunde,seen | partial,seen,0.9972614,1,1,1
profession,3,7751,politicians and high-ranking officials,Germany,Den Machthabern,unseen,unseen,0.66583073,1,0,1
profession,3,7761,politicians and high-ranking officials,Germany,der Fraktion,seen,seen,0.9976211,1,0,1
profession,3,7762,health and care professionals,Germany,Traumaexperten,unseen,unseen,0.60062116,1,0,1
profession,3,7770,health and care professionals,Germany,ausländischer Pflegekräfte,partial,partial,0.9469462,1,0,1
profession,3,7775,athletes,Germany,unseren Sportvereinen,partial,partial,0.9890321,1,0,0
profession,3,7799,other professions,Germany,trans Jungs,partial,partial,0.88208663,1,1,0
profession,3,7808,security forces,Germany,der Ermittler,seen,seen,0.9917522,1,1,0
profession,3,7817,other professions,Germany,Frauen im Mainstreamporno | Männern | Frauen,partial | partial | seen,seen,7.603596e-05,0,0,0
profession,3,7882,politicians and high-ranking officials,Germany,der SPD-Fraktion,seen,seen,0.99753594,1,1,1
profession,3,7922,athletes,Germany,Die jungen Spieler aus dem eigenen Nachwuchs,partial,partial,0.993016,1,1,1
profession,3,7945,athletes,Germany,seinen Spielern,seen,seen,0.9967434,1,1,1
profession,3,7970,politicians and high-ranking officials,Germany,SPD,seen,seen,0.9975643,1,1,1
profession,3,7992,other professions,Germany,Schwedische Nord-­Stream-Experten | die Deutschen,partial | partial,partial,0.9723269,1,1,1
profession,3,7993,athletes,Germany,keiner der aktuellen Spieler | das Team,partial | seen,seen,0.8690387,1,1,1
profession,3,8009,politicians and high-ranking officials,Germany,wir Grünen,seen,seen,0.99736446,1,1,1
profession,3,8017,politicians and high-ranking officials,Germany,viele Vertreter der AfD,partial,partial,0.99748236,1,1,1
profession,3,8033,politicians and high-ranking officials,Germany,SPD,seen,seen,0.9973333,1,1,1
profession,3,8065,farmers and fishermen,Germany,Landwirte,seen,seen,0.9950448,1,1,1
profession,3,8084,politicians and high-ranking officials,Germany,keine Kandidaten,partial,partial,0.03339542,0,0,1
profession,3,8124,politicians and high-ranking officials,Germany,die CDU,seen,seen,0.9971259,1,1,1
profession,3,8125,athletes,Germany,die Deutschen,seen,seen,0.99206614,1,1,0
profession,3,8127,athletes,Germany,Spielern,seen,seen,0.019685512,0,1,0
profession,3,8127,other professions,Germany,der Kellner | eines Parfümverkäufers,partial | unseen,partial,0.8667335,1,0,1
profession,3,8190,politicians and high-ranking officials,France,LREM du Rhône,partial,partial,0.9846965,1,0,1
profession,3,8197,politicians and high-ranking officials,France,une partie de l’UMP,partial,partial,0.99769884,1,0,1
profession,3,8199,security forces,France,des policiers,seen,seen,0.9965223,1,1,1
profession,3,8210,politicians and high-ranking officials,France,du PCF,seen,seen,0.99239326,1,1,1
profession,3,8242,politicians and high-ranking officials,France,Ses “ ministres ”,seen,seen,0.7668539,1,0,1
profession,3,8310,politicians and high-ranking officials,France,les ministres,seen,seen,0.9952839,1,0,1
profession,3,8318,politicians and high-ranking officials,France,le parti,seen,seen,0.99731416,1,1,1
profession,3,8324,politicians and high-ranking officials,France,les Pirates,unseen,unseen,0.10975709,0,0,1
profession,3,8344,politicians and high-ranking officials,France,RN,seen,seen,0.9691702,1,0,0
profession,3,8347,politicians and high-ranking officials,France,les rangs des droites les plus dures,partial,partial,0.99759966,1,0,1
profession,3,8362,politicians and high-ranking officials,France,du Zanu-PF,unseen,unseen,0.9872147,1,1,1
profession,3,8380,journalists,France,aux responsables de la société des journalistes et personnels de Libération (SJPL),partial,partial,0.99527633,1,1,1
profession,3,8384,politicians and high-ranking officials,France,La France insoumise (LFI),seen,seen,0.9974201,1,0,1
profession,3,8402,politicians and high-ranking officials,France,l’extrême droite,seen,seen,0.9955948,1,0,0
profession,3,8405,scientists and professors,France,les chercheurs,seen,seen,0.98869544,1,1,1
profession,3,8416,politicians and high-ranking officials,France,Union centriste,partial,partial,0.997566,1,1,0
profession,3,8423,politicians and high-ranking officials,France,ce parti,seen,seen,0.9970682,1,1,1
profession,3,8477,politicians and high-ranking officials,France,l'UDF,seen,seen,0.99725753,1,1,0
profession,3,8515,politicians and high-ranking officials,France,l’opposition roumaine,partial,partial,0.9976739,1,1,1
profession,3,8521,soldiers,France,Les militaires,seen,seen,0.9954724,1,1,1
profession,3,8540,farmers and fishermen,France,une communauté agrarienne,partial,partial,0.9030581,1,0,1
profession,3,8551,farmers and fishermen,France,120 000 familles paysannes,partial,partial,0.98491573,1,0,1
profession,3,8610,politicians and high-ranking officials,France,le Sinn Féin,unseen,unseen,0.9975333,1,1,1
profession,3,8620,journalists,France,des journalistes en déambulation dans les quartiers populaires,partial,partial,0.99551976,1,1,1
profession,3,8644,politicians and high-ranking officials,France,du Parti communiste arménien dans les années 70-80,partial,partial,0.9942583,1,1,1
profession,3,8646,athletes,France,des athlètes des pays de l’Est,partial,partial,0.9938472,1,0,1
profession,3,8662,politicians and high-ranking officials,France,Perú libre,unseen,unseen,0.01088569,0,0,0
profession,3,8674,politicians and high-ranking officials,France,ceux d’en haut,no_content,no_content,0.98528415,1,1,1
profession,3,8688,other professions,France,les assureurs,seen,seen,0.007786808,0,0,0
profession,3,8692,politicians and high-ranking officials,France,L’opposition,seen,seen,0.99735767,1,1,1
profession,3,8719,politicians and high-ranking officials,France,L’aile conservatrice,partial,partial,0.002930455,0,0,1
profession,3,8724,politicians and high-ranking officials,France,des partis politiques,seen,seen,0.9957754,1,1,1
profession,3,8725,politicians and high-ranking officials,France,Le parti,seen,seen,0.9976063,1,1,1
profession,3,8726,politicians and high-ranking officials,France,des cercles dirigeants de son parti,partial,partial,0.9914274,1,1,1
profession,3,8745,journalists,France,des journalistes,seen,seen,0.996609,1,1,1
profession,3,8746,politicians and high-ranking officials,France,nos gouvernants,seen,seen,0.9773663,1,0,1
profession,3,8754,other professions,France,les experts,seen,seen,0.9681907,1,1,0
profession,3,8763,soldiers,France,Ses soldats,seen,seen,0.98946625,1,1,1
profession,3,8765,other professions,France,les promoteurs,unseen,unseen,0.0015523429,0,0,0
profession,3,8774,security forces,France,des policiers,seen,seen,0.996711,1,1,1
profession,3,8805,other professions,France,des experts,seen,seen,0.9638865,1,1,1
profession,3,8830,politicians and high-ranking officials,France,droites radicales,partial,partial,0.9967589,1,0,0
profession,3,8850,politicians and high-ranking officials,France,d’hommes d’Etat,partial,partial,0.9693514,1,0,1
profession,3,8886,scientists and professors,France,les meilleurs chercheurs en IA,partial,partial,0.97055006,1,1,1
profession,3,8887,politicians and high-ranking officials,France,Génération Ecologie,partial,partial,0.00021581395,0,0,1
profession,3,8888,other professions,France,les analystes,seen,seen,0.9562554,1,1,0
profession,3,8897,teachers and educators,France,la direction,unseen,unseen,5.2796775e-05,0,0,0
profession,3,8932,politicians and high-ranking officials,France,LR,seen,seen,0.99756205,1,1,1
profession,3,8934,farmers and fishermen,France,"Syndilait, organisation professionnelle regroupant les fabricants de lait",partial,partial,0.005211852,0,0,0
profession,3,8940,soldiers,France,aux planificateurs militaires,partial,partial,0.9248737,1,1,1
profession,3,8949,authors and artists,France,"des dessinateurs serrés, cassés, tendus, précis jusqu'à la cruauté, et naturellement enclins au fantastique",partial,partial,0.9530814,1,0,1
profession,3,8955,security forces,France,de policiers,seen,seen,0.95923686,1,1,1
profession,3,8974,soldiers,France,ces soldats,seen,seen,0.9954401,1,1,1
profession,3,9001,health and care professionals,France,les soignants,partial,partial,0.5306045,1,0,1
profession,3,9005,politicians and high-ranking officials,France,""" les communist",partial,partial,0.0016323661,0,1,1
profession,3,9007,politicians and high-ranking officials,France,du parti radical,partial,partial,0.64481616,1,1,1
profession,3,9028,politicians and high-ranking officials,France,des ministres,seen,seen,0.9962281,1,0,1
profession,3,9032,politicians and high-ranking officials,France,des sénateurs et représentants,partial,partial,0.994747,1,0,1
profession,3,9038,athletes,France,un banc de joueurs aptes et frais,partial,partial,0.9913668,1,1,1
profession,3,9048,sex workers,France,les prostitués,seen,seen,0.9860641,1,0,1
profession,3,9075,politicians and high-ranking officials,France,Les jeunes élus,partial,partial,0.9821976,1,1,1
profession,3,9105,politicians and high-ranking officials,France,UMP,seen,seen,0.99762976,1,0,1
profession,3,9134,politicians and high-ranking officials,France,du PS,seen,seen,0.99765056,1,1,1
profession,3,9139,teachers and educators,France,de très bons profs,partial,partial,0.0013732787,0,0,1
profession,3,9146,politicians and high-ranking officials,France,beaucoup d'élus de droite,seen,seen,0.993335,1,1,1
profession,3,9170,politicians and high-ranking officials,France,les responsables communistes Parisiens,partial,partial,0.0026220034,0,0,1
profession,3,9171,politicians and high-ranking officials,France,du Front de gauche,partial,partial,0.99758995,1,1,1
profession,3,9188,politicians and high-ranking officials,France,les partis politiques,seen,seen,0.9976076,1,1,0
profession,3,9191,doctors,France,Les médecins,seen,seen,0.9426917,1,1,1
profession,3,9205,politicians and high-ranking officials,France,président,partial,partial,0.9975178,1,1,1
profession,3,9219,politicians and high-ranking officials,France,des maires de droite de l'Ouest lyonnais,partial,partial,0.99640083,1,0,1
profession,3,9230,politicians and high-ranking officials,France, la droit,seen,seen,0.99708146,1,0,1
profession,3,9233,doctors,France,Les médecins universitaires,partial,partial,0.98897374,1,1,1
profession,3,9240,politicians and high-ranking officials,France,l'UMP,seen,seen,0.99750996,1,1,0
profession,3,9242,politicians and high-ranking officials,France,LR,seen,seen,0.99716324,1,0,0
profession,3,9248,politicians and high-ranking officials,France,l’UMP,seen,seen,0.9976667,1,1,1
profession,3,9253,politicians and high-ranking officials,France,la Droite,no_content,no_content,0.96103364,1,0,1
profession,3,9259,security forces,France,les policiers,seen,seen,0.9846549,1,1,1
profession,3,9279,politicians and high-ranking officials,France,du PS,seen,seen,0.9975321,1,1,1
profession,3,9287,politicians and high-ranking officials,France,PS,seen,seen,0.99755126,1,1,1
profession,3,9290,politicians and high-ranking officials,France,tête des députés de droite à l'Assemblée,partial,partial,0.99675316,1,0,1
profession,3,9292,politicians and high-ranking officials,France,LREM,seen,seen,0.9971762,1,0,1
profession,3,9308,politicians and high-ranking officials,France,l'UMP,seen,seen,0.9975266,1,0,1
profession,3,9319,politicians and high-ranking officials,France,la droite,no_content,no_content,0.99763894,1,0,1
profession,3,9322,politicians and high-ranking officials,France,la droite,no_content,no_content,0.9971674,1,0,1
profession,3,9338,politicians and high-ranking officials,France,l’UMP,seen,seen,0.99751353,1,0,1
profession,3,9345,politicians and high-ranking officials,France,les Verts,seen,seen,0.9975495,1,0,1
profession,3,9349,legal professionals,France,les juges,seen,seen,0.95434535,1,0,1
profession,3,9350,teachers and educators,France,les directeurs d'école,partial,partial,0.9649165,1,0,1
profession,3,9367,politicians and high-ranking officials,France,du PS,seen,seen,0.99744344,1,1,1
profession,3,9405,other professions,France,les 40 000 chauffeurs d’Uber en Grande-Bretagne,partial,partial,0.38396263,0,0,0
profession,3,9528,sex workers,Germany,Sexarbeiterinnen | Huren,seen | unseen,seen,0.9903604,1,0,1
profession,3,9529,sex workers,Germany,Prostituierte,seen,seen,0.03294914,0,0,1
profession,3,9530,sex workers,Germany,der Sexarbeiter | Sexarbeiterinnen,partial | seen,seen,0.98432565,1,0,1
profession,3,9531,sex workers,Germany,legale Sexarbeiterinnen,seen,seen,0.9909279,1,0,1
profession,3,9546,other professions,Germany,die Feuerwehrleute,seen,seen,0.9580807,1,0,1
profession,3,9563,other professions,Germany,die Experten,seen,seen,0.9629806,1,1,0
profession,3,9576,legal professionals,Germany,Die Karlsruher Richter,seen,seen,0.87779945,1,1,0
profession,3,9616,doctors,Germany,beim Arzt,seen,seen,0.8528442,1,0,0
real_estate_ownership,3,3019,homeless,France,"de Français sans abri, victimes du chômage, de la pauvreté, de l'exclusion",partial,partial,0.75972897,1,0,1
real_estate_ownership,3,4170,real-estate owners,France,les propriétaires privés,seen,seen,0.977995,1,1,1
real_estate_ownership,3,4270,tenants,France,L'amicale des locataires du mail des Corses,partial,partial,0.97367483,1,1,1
real_estate_ownership,3,7074,real-estate owners,Germany,Manche Vermieter,seen,seen,0.9784399,1,1,1
real_estate_ownership,3,7074,tenants,Germany,Mietern,seen,seen,0.97457075,1,1,1
real_estate_ownership,3,7432,real-estate owners,Germany,ausländische Grundeigentümer,partial,partial,0.9778596,1,0,1
real_estate_ownership,3,9301,tenants,France,des locataires,seen,seen,0.9758814,1,1,1
real_estate_ownership,3,9427,homeless,France,les sans-abri,seen,seen,0.9754778,1,0,1
real_estate_ownership,3,9428,homeless,France,les SDF,seen,seen,0.9767219,1,1,1
real_estate_ownership,3,9431,real-estate owners,France,aux nouveaux accédants à la propriété,seen,seen,0.43292925,0,0,1
real_estate_ownership,3,9433,real-estate owners,France,les bailleurs sans perspectives de revalorisation des loyers,partial,partial,0.9778165,1,1,1
real_estate_ownership,3,9434,tenants,France,tous les locataires dépassant d'au moins 20 % les plafonds de ressources,partial,partial,0.977027,1,1,1
real_estate_ownership,3,9479,real-estate owners,France,les propriétaires bailleurs,seen,seen,0.9783927,1,1,1
real_estate_ownership,3,9482,real-estate owners,France,tous les propriétaires bailleurs,seen,seen,0.97899365,1,1,1
real_estate_ownership,3,9491,real-estate owners,France,d'une centaine de propriétaires terriens établis à Collioure (Pyrénées-Orientales) au XIIIe siècle,partial,partial,0.9785715,1,1,1
real_estate_ownership,3,9492,real-estate owners,France,des propriétaires privés,seen,seen,0.9776334,1,1,1
real_estate_ownership,3,9493,real-estate owners,France,les plus gros propriétaires fonciers de Marseille,partial,partial,0.9757395,1,1,1
real_estate_ownership,3,9497,tenants,France,des locataires | des locataires souvent exigeants,seen | partial,seen,0.96004343,1,1,1
real_estate_ownership,3,9532,homeless,Germany,der Menschen ohne festen Wohnsitz,seen,seen,0.8581869,1,0,1
real_estate_ownership,3,9533,homeless,Germany,Obdachlose,seen,seen,0.9759169,1,1,1
real_estate_ownership,3,9535,homeless,Germany,15 000 wohnungslose Menschen,partial,partial,0.9748,1,0,1
real_estate_ownership,3,9537,homeless,Germany,Wohnungslose,partial,partial,0.97699475,1,0,1
real_estate_ownership,3,9544,real-estate owners,Germany,Eigenheimbesitzer,partial,partial,0.64452535,1,0,1
real_estate_ownership,3,9546,real-estate owners,Germany,vom Hauseigentümer,seen,seen,0.9104143,1,0,1
real_estate_ownership,3,9549,real-estate owners,Germany,der Hausbesitzer,seen,seen,0.9723255,1,0,1
real_estate_ownership,3,9552,real-estate owners,Germany,Eigentümer von Grundstücken,seen,seen,0.9775578,1,0,1
real_estate_ownership,3,9556,real-estate owners,Germany,Grundbesitzer | Hauseigentümer,seen | seen,seen,0.97905916,1,0,1
real_estate_ownership,3,9556,tenants,Germany,Mieter,seen,seen,0.97841454,1,1,1
real_estate_ownership,3,9558,real-estate owners,Germany,Die Grundbesitzer,seen,seen,0.9771105,1,0,1
real_estate_ownership,3,9563,real-estate owners,Germany,Der Vermieter,seen,seen,0.97712827,1,1,1
real_estate_ownership,3,9565,real-estate owners,Germany,die Lagervermieter | mancher Wohnungsvermieter,partial | seen,seen,0.9741097,1,0,1
real_estate_ownership,3,9577,real-estate owners,Germany,Immobilieneigentümer,seen,seen,0.97835493,1,0,1
real_estate_ownership,3,9577,tenants,Germany,mietende Nutzer,partial,partial,0.9763217,1,0,1
real_estate_ownership,3,9581,tenants,Germany,zahlende Mieter,partial,partial,0.975706,1,1,1
social_deviance,3,45,extremists,Germany,mutmaßlichen Neonazis,partial,partial,0.95589453,1,0,1
social_deviance,3,564,"offenders, criminals, prisoners and/or accused people",Germany,Briefkastenfirmen,unseen,unseen,0.000368839,0,0,1
social_deviance,3,756,"offenders, criminals, prisoners and/or accused people",Germany,Täter,seen,seen,0.9590113,1,1,0
social_deviance,3,985,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Germany,die Saboteure,seen,seen,0.95417863,1,1,0
social_deviance,3,1089,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Germany,die RAF | der »Nationalsozialistische Untergrund« | russische Cyberkrieger | militante Reichsbürger,seen | partial | unseen | partial,seen,0.011823774,0,0,1
social_deviance,3,1239,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Germany,des IS,seen,seen,0.9575989,1,0,1
social_deviance,3,1239,"offenders, criminals, prisoners and/or accused people",Germany,Kriegsverbrecher,partial,partial,0.307348,0,0,1
social_deviance,3,1381,extremists,Germany,die Glaubenskrieger,unseen,unseen,0.0009214366,0,0,1
social_deviance,3,1381,drug addicts,Germany,Süchtige,unseen,unseen,0.9576867,1,0,1
social_deviance,3,1434,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Germany,IS,seen,seen,0.9585678,1,0,1
social_deviance,3,1518,"offenders, criminals, prisoners and/or accused people",Germany,von Unbekannten,unseen,unseen,0.00028347765,0,0,0
social_deviance,3,1545,"offenders, criminals, prisoners and/or accused people",Germany,"eine ""Handvoll Journalisten"", die ""seit Jahrzehnten aus  unterschiedlichen, meistens kriminellen Motiven"" Desinformationen über ihn verbreiteten",partial,partial,0.038461555,0,0,0
social_deviance,3,1664,extremists,Germany,Nazi,seen,seen,0.94547427,1,0,0
social_deviance,3,1815,"offenders, criminals, prisoners and/or accused people",Germany,"berechnende Taugenichtse skizziert, die alleinstehenden Männern Notlagen vor­spielen, um an Geld zu kommen",partial,partial,0.010758065,0,0,1
social_deviance,3,2254,"offenders, criminals, prisoners and/or accused people",Germany,den Tätern,seen,seen,0.9586664,1,0,1
social_deviance,3,2346,"offenders, criminals, prisoners and/or accused people",Germany,Fälscher,partial,partial,0.0005852621,0,0,1
social_deviance,3,2537,extremists,Germany,Rechtsextreme,seen,seen,0.95771843,1,0,1
social_deviance,3,2756,"offenders, criminals, prisoners and/or accused people",Germany,krimineller Ausländer,partial,partial,0.95823276,1,0,1
social_deviance,3,2866,extremists,Germany,der Nazis | Neonazis,seen | partial,seen,0.95815086,1,0,1
social_deviance,3,3094,"offenders, criminals, prisoners and/or accused people",France,les casseurs,seen,seen,0.95777816,1,0,1
social_deviance,3,3219,"offenders, criminals, prisoners and/or accused people",France,Le milieu | les dealers,partial | seen,seen,0.95984197,1,0,1
social_deviance,3,3332,"offenders, criminals, prisoners and/or accused people",France,des prévenus | des détenus travestis,seen | seen,seen,0.95902646,1,1,1
social_deviance,3,3334,"offenders, criminals, prisoners and/or accused people",France,les instigateurs des actes de violence et de dégradation dont elle a été la victime,partial,partial,0.39257902,0,0,0
social_deviance,3,3345,"offenders, criminals, prisoners and/or accused people",France,du mineur violent | la violence juvénile,unseen | unseen,unseen,0.0011775835,0,0,1
social_deviance,3,3364,"offenders, criminals, prisoners and/or accused people",France,des casseurs en manque de cachette,partial,partial,0.9594314,1,0,1
social_deviance,3,3599,"terrorists, rebels, revolutionaries and/or movements of armed resistance",France,Les assaillants,unseen,unseen,0.00020957773,0,0,1
social_deviance,3,3626,"terrorists, rebels, revolutionaries and/or movements of armed resistance",France,du FLNC-Canal historique,seen,seen,0.0001702486,0,0,1
social_deviance,3,3699,"offenders, criminals, prisoners and/or accused people",France,de « petits voyous »,partial,partial,0.9593255,1,0,1
social_deviance,3,3830,extremists,France,les extrémistes,seen,seen,0.95826304,1,1,1
social_deviance,3,3977,"offenders, criminals, prisoners and/or accused people",France,des gangsters,partial,partial,0.9586925,1,0,1
social_deviance,3,4001,"offenders, criminals, prisoners and/or accused people",France,"Tous les prévenus | Quiconque, par maladresse, imprudence, inattention, négligence ou inobservation des règlements, aura commis involontairement un homicide ou en aura été involontairement la cause",seen | partial,seen,0.88979685,1,0,1
social_deviance,3,4265,"offenders, criminals, prisoners and/or accused people",France,des prisonniers,seen,seen,0.9580083,1,0,1
social_deviance,3,4316,"offenders, criminals, prisoners and/or accused people",France,des clandestins,partial,partial,0.00021797544,0,0,0
social_deviance,3,4374,extremists,France,les militants anarchistes de la Confédération nationale du travail (CNT) | ce groupuscule,partial | partial,partial,0.0061549083,0,0,1
social_deviance,3,4675,"offenders, criminals, prisoners and/or accused people",France,les voleurs,seen,seen,0.9600911,1,0,1
social_deviance,3,4859,extremists,France,les nationalistes,partial,partial,0.035845544,0,0,1
social_deviance,3,4891,drug addicts,France,Les toxicomanes,seen,seen,0.9583594,1,1,1
social_deviance,3,4972,"terrorists, rebels, revolutionaries and/or movements of armed resistance",France,le FLNC,partial,partial,0.00014632744,0,0,1
social_deviance,3,5033,"terrorists, rebels, revolutionaries and/or movements of armed resistance",France,au Hamas,seen,seen,0.95795614,1,1,1
social_deviance,3,5062,extremists,France,les nationalistes,partial,partial,0.024095703,0,0,0
social_deviance,3,5375,"offenders, criminals, prisoners and/or accused people",France,les casseurs ou ceux qui sont venus piller se mettent à l'oeuvre,partial,partial,0.9597038,1,0,1
social_deviance,3,5450,"offenders, criminals, prisoners and/or accused people",France,de bandes d'individus | les petits dealers,partial | partial,partial,0.9568645,1,1,1
social_deviance,3,5460,"offenders, criminals, prisoners and/or accused people",France,ces gardiens accusés par plusieurs détenus transsexuels,partial,partial,0.958876,1,1,1
social_deviance,3,5601,"offenders, criminals, prisoners and/or accused people",Germany,alle Wettbetrüger,partial,partial,0.9601166,1,0,1
social_deviance,3,5734,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Germany,NSU,seen,seen,0.00035189788,0,0,0
social_deviance,3,6263,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Germany,die Terroristen | Die überlebenden Mörder | Die Geiselnehmer | Palästinenser,seen | partial | partial | partial,seen,0.9499361,1,1,1
social_deviance,3,6380,"offenders, criminals, prisoners and/or accused people",Germany,keine Camorra,unseen,unseen,0.0016808343,0,0,1
social_deviance,3,6478,"offenders, criminals, prisoners and/or accused people",Germany,über 1000 Personen,partial,partial,0.68054616,1,0,1
social_deviance,3,6960,"offenders, criminals, prisoners and/or accused people",Germany,jugendliche Gewalttäter,partial,partial,0.95991755,1,0,1
social_deviance,3,6964,extremists,Germany," besonders radikale Gruppe innerhalb der AfD, die sich,,Der Flügel""nennt.",partial,partial,0.027889483,0,0,1
social_deviance,3,7116,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Germany,Hamas,seen,seen,0.9582705,1,1,0
social_deviance,3,7224,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Germany,NSU,seen,seen,0.00012899446,0,0,0
social_deviance,3,7231,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Germany,die Terroristen,seen,seen,0.94734424,1,1,1
social_deviance,3,7357,"offenders, criminals, prisoners and/or accused people",Germany,die Betrüger als angebliche Bankmitarbeiter | Die Beschuldigten,partial | partial,partial,0.95864064,1,0,1
social_deviance,3,7555,"offenders, criminals, prisoners and/or accused people",Germany,Übeltätern,unseen,unseen,0.95180005,1,0,1
social_deviance,3,7901,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Germany, Saboteuren dr,partial,partial,0.9568478,1,0,1
social_deviance,3,8016,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Germany,der fundamentalistischen Hamas-Organisation,partial,partial,0.95828277,1,1,1
social_deviance,3,8119,"offenders, criminals, prisoners and/or accused people",Germany,die Täter,seen,seen,0.9602042,1,1,1
social_deviance,3,8278,"offenders, criminals, prisoners and/or accused people",France,les trafiquants,partial,partial,0.95944566,1,0,1
social_deviance,3,8351,"offenders, criminals, prisoners and/or accused people",France,de personnes en détention provisoire ou pour de courtes peines,unseen,unseen,0.9600851,1,1,1
social_deviance,3,8470,extremists,France,Les nationalistes extrémistes,partial,partial,0.9559688,1,1,1
social_deviance,3,8629,extremists,France,les islamistes,seen,seen,0.0008232452,0,0,1
social_deviance,3,8770,"offenders, criminals, prisoners and/or accused people",France,aux brigands | des brigands,unseen | unseen,unseen,0.33255896,0,0,1
social_deviance,3,8781,"offenders, criminals, prisoners and/or accused people",France,un criminel,seen,seen,0.958621,1,0,1
social_deviance,3,8910,"offenders, criminals, prisoners and/or accused people",France,des criminels,seen,seen,0.95504844,1,0,1
social_deviance,3,9423,drug addicts,France,de jeunes drogués,partial,partial,0.9564987,1,0,1
social_deviance,3,9627,drug addicts,France,des toxicomanes | alcooliques,seen | unseen,seen,0.95668936,1,1,1
social_roles_and_behavior,1,78,consumers and clients,Germany,ihre Kunden,seen,seen,0.9836764,1,1,1
social_roles_and_behavior,1,266,patients,Germany,der Patienten,seen,seen,0.98211104,1,1,1
social_roles_and_behavior,1,277,patients,Germany,zum Patienten,seen,seen,0.98358595,1,1,1
social_roles_and_behavior,1,283,patients,Germany,"Die Frauen, die jeden Tag aufstehen müssen, um gegen Brustkrebs zu kämpfen",partial,partial,0.027074553,0,0,1
social_roles_and_behavior,1,385,consumers and clients,Germany,Die Gewinner,seen,seen,0.9780593,1,0,0
social_roles_and_behavior,1,490,consumers and clients,Germany,deutscher Touristen,partial,partial,0.0014545199,0,1,0
social_roles_and_behavior,1,494,patients,Germany,die Patienten,seen,seen,0.983439,1,1,1
social_roles_and_behavior,1,599,consumers and clients,Germany,alle Kunden,seen,seen,0.9829593,1,1,1
social_roles_and_behavior,1,654,patients,Germany,Kranke,seen,seen,8.51881e-05,0,0,1
social_roles_and_behavior,1,787,consumers and clients,Germany,Nutzer,seen,seen,0.9824467,1,1,0
social_roles_and_behavior,1,853,patients,Germany,Patienten mit Schizophrenie,seen,seen,0.98343974,1,1,1
social_roles_and_behavior,1,932,consumers and clients,Germany,dem Publikum,seen,seen,0.8029238,1,0,0
social_roles_and_behavior,1,983,consumers and clients,Germany,die Kunden | jedem Kunden,seen | seen,seen,0.9824684,1,1,1
social_roles_and_behavior,1,1084,consumers and clients,Germany,der Sender | Empfänger,partial | seen,seen,0.00095430436,0,0,0
social_roles_and_behavior,1,1133,patients,Germany,Patienten,seen,seen,0.9823673,1,1,1
